City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Kautokeino,NO,2021-02-14 03:43:01,69.0125,23.0412,8.35,87,87,7.29
295,Torbay,CA,2021-02-14 03:43:01,47.6666,-52.7314,25.0,74,90,16.11
296,Preobrazheniye,RU,2021-02-14 03:43:01,42.9019,133.9064,39.16,87,100,1.63
297,Taki,IN,2021-02-14 03:43:01,22.5861,88.9214,73.4,88,0,1.39
298,Ciudad Bolivar,VE,2021-02-14 03:43:01,8.1222,-63.5497,77.65,71,21,15.68
299,Paamiut,GL,2021-02-14 03:43:01,61.994,-49.6678,12.25,93,12,20.83
300,Ouadda,CF,2021-02-14 03:43:02,8.0777,22.4007,67.48,28,0,4.56
301,Vredendal,ZA,2021-02-14 03:43:02,-31.6683,18.5012,66.38,81,94,2.59
302,Umm Lajj,SA,2021-02-14 03:43:02,25.0213,37.2685,73.85,56,0,3.49
303,Suluq,LY,2021-02-14 03:43:02,31.6682,20.2521,54.59,56,0,7.07
304,Redmond,US,2021-02-14 03:43:02,47.674,-122.1215,28.99,98,100,2.89
305,Sinnamary,GF,2021-02-14 03:43:02,5.3833,-52.95,78.03,84,99,14.67
306,Komsomolskiy,UZ,2021-02-14 03:41:45,40.4272,71.7189,39.2,75,0,4.61
307,Emerald,AU,2021-02-14 03:43:02,-23.5333,148.1667,87.8,70,40,4.61
308,Fasa,IR,2021-02-14 03:43:03,28.9383,53.6482,35.6,55,0,3.33
309,Brae,GB,2021-02-14 03:43:03,60.3964,-1.353,41.0,65,90,35.68
310,Kodiak,US,2021-02-14 03:43:03,57.79,-152.4072,35.73,92,100,30.82
311,Kampot,KH,2021-02-14 03:43:03,10.6167,104.1833,77.0,83,40,6.91
312,Sao Joao Da Barra,BR,2021-02-14 03:43:03,-21.6403,-41.0511,76.35,83,100,16.26
313,Tilichiki,RU,2021-02-14 03:43:03,60.4667,166.1,-12.91,87,93,10.96
314,Xuddur,SO,2021-02-14 03:43:03,4.1213,43.8894,65.07,82,0,18.61
315,Salisbury,GB,2021-02-14 03:43:03,51.0693,-1.7957,37.0,69,90,19.57
316,Kuruman,ZA,2021-02-14 03:43:04,-27.4524,23.4325,69.37,59,47,11.74
317,Olinda,BR,2021-02-14 03:43:04,-8.0089,-34.8553,78.8,69,75,3.44
318,Wakkanai,JP,2021-02-14 03:43:04,45.4094,141.6739,39.2,87,75,16.11
319,Baoro,CF,2021-02-14 03:43:04,5.6667,15.9667,66.78,26,77,2.28
320,Scarborough,GB,2021-02-14 03:43:04,54.2797,-0.4044,30.99,69,100,5.99
321,Chicama,PE,2021-02-14 03:43:04,-7.8447,-79.1469,74.01,66,85,6.4
322,Filadelfia,US,2021-02-14 03:39:23,39.9523,-75.1638,27.0,80,90,11.5
323,Price,US,2021-02-14 03:43:05,39.5994,-110.8107,35.6,69,90,11.5
324,Russell,US,2021-02-14 03:43:05,32.3502,-85.1999,48.2,81,90,4.61
325,Grand Gaube,MU,2021-02-14 03:43:05,-20.0064,57.6608,82.0,72,10,4.0
326,Sabang,ID,2021-02-14 03:43:05,5.8933,95.3214,83.43,73,52,9.8
327,Alindao,CF,2021-02-14 03:43:05,5.0267,21.2088,69.42,29,84,2.59
328,Bubaque,GW,2021-02-14 03:43:05,11.2833,-15.8333,76.89,65,0,12.3
329,Bereda,ES,2021-02-14 03:42:36,43.2686,-7.5406,57.0,82,0,17.27
330,Marihatag,PH,2021-02-14 03:43:05,8.7936,126.2969,84.4,65,73,5.95
331,Dhidhdhoo,MV,2021-02-14 03:43:06,6.8833,73.1,79.93,62,66,4.7
332,Morant Bay,JM,2021-02-14 03:43:06,17.8815,-76.4093,78.8,78,20,24.16
333,Corrales,US,2021-02-14 03:43:06,35.2378,-106.6067,46.4,69,90,9.22
334,Asau,RO,2021-02-14 03:43:06,46.4333,26.4,25.0,54,75,11.5
335,Ketchikan,US,2021-02-14 03:43:06,55.3422,-131.6461,35.6,40,1,8.05
336,Mahon,ES,2021-02-14 03:43:06,39.8885,4.2658,50.0,71,75,12.66
337,Edwardsville,US,2021-02-14 03:42:22,38.8114,-89.9532,3.99,78,40,10.36
338,Deputatskiy,RU,2021-02-14 03:43:07,69.3,139.9,-28.53,86,23,2.8
339,Atherton,GB,2021-02-14 03:43:07,53.5237,-2.4935,37.0,48,100,10.0
340,Padang,ID,2021-02-14 03:42:53,-0.9492,100.3543,87.8,66,20,4.61
341,Hirna,ET,2021-02-14 03:43:07,9.2167,41.1,59.25,45,0,1.77
342,Jaisinghnagar,IN,2021-02-14 03:43:07,23.7,81.3833,76.59,22,0,2.71
343,Porto Novo,BJ,2021-02-14 03:43:07,6.4965,2.6036,84.2,84,40,13.8
344,Flin Flon,CA,2021-02-14 03:42:14,54.7682,-101.865,-19.32,87,27,4.85
345,Poum,NC,2021-02-14 03:43:08,-20.2333,164.0167,80.24,70,76,5.86
346,Nipawin,CA,2021-02-14 03:42:02,53.3668,-104.0009,-20.2,76,1,3.44
347,Cockburn Town,TC,2021-02-14 03:43:08,21.4612,-71.1419,77.65,80,5,25.01
348,Buala,SB,2021-02-14 03:43:08,-8.145,159.5921,83.07,81,100,12.37
349,Port Lincoln,AU,2021-02-14 03:43:08,-34.7333,135.8667,66.27,61,88,14.43
350,Khandwa,IN,2021-02-14 03:43:08,21.8333,76.3333,76.23,21,0,2.89
351,Antofagasta,CL,2021-02-14 03:39:31,-23.65,-70.4,66.2,72,0,2.3
352,Pedreiras,BR,2021-02-14 03:43:08,-4.5688,-44.6003,73.62,96,100,2.13
353,Aklavik,CA,2021-02-14 03:43:09,68.2191,-135.0107,-9.4,77,100,4.61
354,Puerto Colombia,CO,2021-02-14 03:38:10,10.9878,-74.9547,80.6,78,0,6.91
355,Kingisepp,RU,2021-02-14 03:43:09,59.3733,28.6134,8.76,96,87,5.97
356,Esperance,AU,2021-02-14 03:39:18,-33.8667,121.9,78.8,41,44,10.36
357,Balkanabat,TM,2021-02-14 03:43:09,39.5108,54.3671,46.83,73,0,1.05
358,Ulagan,RU,2021-02-14 03:43:09,50.6321,87.9563,14.95,81,48,0.45
359,Tari,NG,2021-02-14 03:43:09,12.4086,4.4914,71.01,19,0,9.55
360,Mastic Beach,US,2021-02-14 03:43:10,40.7668,-72.8521,30.99,80,90,6.91
361,Nishihara,JP,2021-02-14 03:43:10,26.1842,127.7558,71.6,83,75,5.75
362,Kampong Thum,KH,2021-02-14 03:38:21,12.7111,104.8887,85.08,53,31,7.45
363,Ingham,US,2021-02-14 03:43:10,42.6,-84.3833,12.0,92,90,2.08
364,Khurba,RU,2021-02-14 03:43:10,50.4072,136.8819,18.59,91,84,8.3
365,Tateyama,JP,2021-02-14 03:43:10,34.9833,139.8667,64.4,51,40,14.97
366,Katangli,RU,2021-02-14 03:43:10,51.7102,143.2326,22.6,94,95,2.64
367,Kosh-Agach,RU,2021-02-14 03:43:10,50.0,88.6667,-0.42,78,0,0.16
368,Yarmouth,US,2021-02-14 03:43:11,41.7057,-70.2286,32.0,80,90,8.05
369,Boa Vista,BR,2021-02-14 03:43:11,2.8197,-60.6733,80.6,69,75,12.66
370,Yulara,AU,2021-02-14 03:39:14,-25.2406,130.9889,82.4,39,90,14.97
371,Lensk,RU,2021-02-14 03:43:11,60.7253,114.9278,-12.59,83,50,2.77
372,Gamba,GA,2021-02-14 03:43:11,-2.65,10.0,75.42,92,98,2.59
373,Lavrentiya,RU,2021-02-14 03:43:11,65.5833,-171.0,-0.99,89,100,13.0
374,Uige,AO,2021-02-14 03:43:11,-7.6087,15.0613,65.07,95,100,3.36
375,Souillac,MU,2021-02-14 03:39:13,-20.5167,57.5167,78.8,83,40,5.75
376,Awjilah,LY,2021-02-14 03:42:14,29.1081,21.2869,55.09,40,0,8.5
377,Bardiyah,LY,2021-02-14 03:43:12,31.7561,25.0865,55.89,68,0,12.08
378,Vao,NC,2021-02-14 03:43:12,-22.6667,167.4833,80.31,75,1,9.26
379,Satipo,PE,2021-02-14 03:43:12,-11.2522,-74.6386,71.2,83,78,1.3
380,Margate,GB,2021-02-14 03:43:12,51.3813,1.3862,33.01,50,100,5.99
381,Namatanai,PG,2021-02-14 03:43:12,-3.6667,152.4333,83.3,78,100,7.14
382,Grindavik,IS,2021-02-14 03:43:12,63.8424,-22.4338,39.2,75,75,31.07
383,Goundi,TD,2021-02-14 03:43:12,9.3627,17.366,71.04,21,0,3.47
384,Korla,CN,2021-02-14 03:43:12,41.7597,86.1469,41.43,59,100,7.2
385,Talcahuano,CL,2021-02-14 03:43:12,-36.7167,-73.1167,59.0,67,0,13.8
386,Vardo,NO,2021-02-14 03:43:13,70.3705,31.1107,26.37,87,81,17.85
387,Chara,RU,2021-02-14 03:43:13,56.9064,118.2631,-10.79,80,98,2.89
388,Puerto Varas,CL,2021-02-14 03:43:13,-41.3195,-72.9854,51.8,82,0,6.91
389,Mount Isa,AU,2021-02-14 03:42:31,-20.7333,139.5,89.6,58,75,9.22
390,Oranjemund,NA,2021-02-14 03:43:13,-28.55,16.4333,63.12,91,40,2.46
391,Fuyu,CN,2021-02-14 03:43:13,45.1833,124.8167,9.23,89,99,7.78
392,Bandiagara,ML,2021-02-14 03:43:13,14.3501,-3.6104,71.6,46,0,2.3
393,Caohe,CN,2021-02-14 03:41:02,30.2297,115.4335,59.0,70,1,9.53
394,Paranhos,BR,2021-02-14 03:43:14,-23.8928,-55.4311,67.44,81,5,2.73
395,Kathu,TH,2021-02-14 03:43:14,7.9178,98.3332,86.0,62,20,13.8
396,Laguna,US,2021-02-14 03:41:59,38.421,-121.4238,57.2,54,1,5.75
397,Simbahan,PH,2021-02-14 03:43:14,6.3032,120.5836,81.9,73,89,3.4
398,Ptuj,SI,2021-02-14 03:43:14,46.4201,15.8702,23.0,74,2,5.75
399,Gat,IL,2021-02-14 03:43:14,31.61,34.7642,50.0,81,0,2.3
400,Kamenka,RU,2021-02-14 03:43:14,51.3223,42.7678,10.0,82,100,11.81
401,Tara,RU,2021-02-14 03:43:14,56.8944,74.371,17.28,97,98,4.43
402,North Platte,US,2021-02-14 03:43:15,41.1239,-100.7654,-0.4,65,90,9.22
403,Ulladulla,AU,2021-02-14 03:43:15,-35.35,150.4667,73.4,60,40,14.97
404,Qaqortoq,GL,2021-02-14 03:43:15,60.7167,-46.0333,37.4,56,40,3.44
405,Raudeberg,NO,2021-02-14 03:43:15,61.9875,5.1352,28.0,58,29,12.03
406,East London,ZA,2021-02-14 03:39:35,-33.0153,27.9116,75.2,94,90,10.36
407,Klyuchi,RU,2021-02-14 03:43:15,52.2667,79.1667,12.0,95,88,8.5
408,Albacete,ES,2021-02-14 03:43:16,38.8333,-2.0,32.0,100,0,4.61
409,Conil,FR,2021-02-14 03:43:16,44.9673,3.7177,21.94,87,0,3.0
410,Saldanha,ZA,2021-02-14 03:43:16,-33.0117,17.9442,68.0,83,78,4.61
411,Khani,GE,2021-02-14 03:43:16,41.9563,42.9566,37.4,100,75,3.44
412,Bonavista,CA,2021-02-14 03:43:16,48.6499,-53.1147,21.99,79,100,8.05
413,Calantac,PH,2021-02-14 03:43:16,17.9065,121.7263,80.76,66,42,1.43
414,Blackwater,AU,2021-02-14 03:43:16,-23.5833,148.8833,89.76,49,69,10.47
415,Jaisalmer,IN,2021-02-14 03:43:16,26.9147,70.9181,77.7,15,20,2.15
416,Klaksvik,FO,2021-02-14 03:43:17,62.2266,-6.589,37.4,93,90,40.29
417,Monki,PL,2021-02-14 03:43:17,53.405,22.7979,22.87,99,69,8.21
418,Kribi,CM,2021-02-14 03:43:17,2.95,9.9167,80.08,87,100,7.58
419,Comodoro Rivadavia,AR,2021-02-14 03:43:17,-45.8667,-67.5,68.0,34,0,18.41
420,Humaita,BR,2021-02-14 03:43:17,-7.5061,-63.0208,75.58,93,100,1.34
421,Andenes,NO,2021-02-14 03:43:17,69.3143,16.1194,24.8,68,75,8.05
422,Shibetsu,JP,2021-02-14 03:43:17,43.659,145.132,42.8,42,0,4.61
423,Novorzhev,RU,2021-02-14 03:43:18,57.0294,29.3338,12.88,96,100,5.1
424,Bakhtiyarpur,IN,2021-02-14 03:43:18,25.4667,85.5167,60.8,82,0,5.14
425,Rio Gallegos,AR,2021-02-14 03:43:18,-51.6226,-69.2181,44.6,45,0,9.22
426,Kurgunta,IN,2021-02-14 03:43:18,17.2,77.35,76.6,33,88,8.01
427,Stillwater,US,2021-02-14 03:43:18,36.1156,-97.0584,12.2,67,40,18.41
428,Miandoab,IR,2021-02-14 03:42:25,36.9694,46.1027,37.4,65,0,9.22
429,Port Blair,IN,2021-02-14 03:43:18,11.6667,92.75,82.4,78,75,9.22
430,Pacific Grove,US,2021-02-14 03:43:18,36.6177,-121.9166,53.6,71,1,14.97
431,Saint-Augustin,CA,2021-02-14 03:43:19,51.226,-58.6502,-0.26,88,67,10.4
432,Letterkenny,IE,2021-02-14 03:43:19,54.95,-7.7333,48.34,88,100,20.74
433,Nova Soure,BR,2021-02-14 03:43:19,-11.2333,-38.4833,70.92,90,14,6.82
434,Lunsar,SL,2021-02-14 03:43:19,8.6833,-12.5333,70.99,93,0,0.78
435,Iskateley,RU,2021-02-14 03:43:19,67.6803,53.1512,-21.06,88,40,1.25
436,Garchitorena,PH,2021-02-14 03:43:19,13.8804,123.6946,79.57,74,100,9.66
437,Sistranda,NO,2021-02-14 03:43:19,63.7256,8.834,32.0,69,40,18.41
438,Airai,TL,2021-02-14 03:39:02,-8.9266,125.4092,74.16,74,99,3.96
439,Mecca,SA,2021-02-14 03:42:05,21.4267,39.8261,73.94,59,0,3.56
440,Puri,IN,2021-02-14 03:43:20,19.8,85.85,75.2,57,0,4.61
441,Opuwo,NA,2021-02-14 03:43:20,-18.0607,13.84,58.03,92,93,1.19
442,Fort Nelson,CA,2021-02-14 03:43:20,58.8053,-122.7002,-0.4,85,1,4.61
443,Xiaolingwei,CN,2021-02-14 03:41:01,32.0333,118.85,69.01,63,90,6.71
444,Codrington,AU,2021-02-14 03:43:20,-38.2667,141.9667,65.34,58,81,11.07
445,Port-Cartier,CA,2021-02-14 03:43:20,50.0334,-66.8654,-0.4,78,1,4.61
446,Hovd,MN,2021-02-14 03:43:20,48.0056,91.6419,14.99,78,15,2.55
447,Bambanglipuro,ID,2021-02-14 03:43:21,-7.95,110.2833,83.75,71,42,7.02
448,Luleburgaz,TR,2021-02-14 03:41:14,41.4039,27.3592,28.4,93,90,19.57
449,Mitsamiouli,KM,2021-02-14 03:43:21,-11.3847,43.2844,82.56,78,92,11.95
450,Suhut,TR,2021-02-14 03:43:21,38.5311,30.5458,34.12,86,2,1.77
451,Bernay,FR,2021-02-14 03:43:21,49.1667,0.6667,25.0,67,36,5.99
452,Moron,AR,2021-02-14 03:39:06,-34.6534,-58.6198,72.0,100,75,2.3
453,Gazanjyk,TM,2021-02-14 03:43:21,39.2446,55.5154,46.53,88,0,3.31
454,Kaitong,CN,2021-02-14 03:43:21,44.8135,123.15,15.46,69,99,8.28
455,Kudahuvadhoo,MV,2021-02-14 03:43:22,2.6708,72.8944,81.59,70,98,8.84
456,San Policarpo,PH,2021-02-14 03:43:22,12.1791,125.5072,82.17,76,100,4.18
457,Kaeo,NZ,2021-02-14 03:43:22,-35.1,173.7833,69.01,97,100,5.01
458,Wajima,JP,2021-02-14 03:43:22,37.4,136.9,59.0,55,40,17.27
459,Kurikka,FI,2021-02-14 03:43:22,62.6167,22.4167,15.8,92,0,3.44
460,Goderich,CA,2021-02-14 03:41:05,43.7501,-81.7165,12.2,85,100,4.61
461,Koosa,EE,2021-02-14 03:43:22,58.5255,27.0795,21.2,86,90,5.75
462,Chlorakas,CY,2021-02-14 03:43:23,34.8042,32.4083,50.0,87,40,9.22
463,Sambava,MG,2021-02-14 03:43:23,-14.2667,50.1667,77.25,85,56,4.79
464,Panzhihua,CN,2021-02-14 03:43:23,26.5851,101.7128,57.99,45,0,1.01
465,Kurilsk,RU,2021-02-14 03:43:23,45.2333,147.8833,32.16,96,98,9.6
466,Havre-Saint-Pierre,CA,2021-02-14 03:43:23,50.2334,-63.5986,3.2,72,1,5.75
467,Engenheiro Beltrao,BR,2021-02-14 03:43:23,-23.7972,-52.2692,65.98,96,0,1.39
468,Shingu,JP,2021-02-14 03:43:23,33.7333,135.9833,64.4,52,40,11.5
469,Calama,CL,2021-02-14 03:43:23,-22.4667,-68.9333,53.6,62,0,5.75
470,Birjand,IR,2021-02-14 03:43:24,32.8663,59.2211,30.2,24,0,6.91
471,Jiuquan,CN,2021-02-14 03:43:24,39.7432,98.5174,31.82,83,0,6.51
472,Tshikapa,CD,2021-02-14 03:43:24,-6.4167,20.8,71.64,90,100,0.74
473,Arco,IT,2021-02-14 03:43:24,45.9177,10.8867,24.01,80,0,6.62
474,Dingle,PH,2021-02-14 03:43:24,10.9995,122.6711,82.04,80,100,10.07
475,Nhulunbuy,AU,2021-02-14 03:43:24,-12.2333,136.7667,89.6,70,40,12.66
476,Majene,ID,2021-02-14 03:43:24,-3.5403,118.9707,87.46,55,55,7.31
477,Novopavlovka,RU,2021-02-14 03:43:24,51.2172,109.2091,-2.56,87,99,4.27
478,Peniche,PT,2021-02-14 03:43:24,39.3558,-9.3811,52.0,93,100,7.49
479,Koungou,YT,2021-02-14 03:43:25,-12.7336,45.2042,84.2,70,90,12.66
480,Mayo,US,2021-02-14 03:43:25,38.8876,-76.5119,30.0,93,90,11.5
481,Carutapera,BR,2021-02-14 03:43:25,-1.195,-46.02,77.83,88,100,6.91
482,Papara,BR,2021-02-14 03:43:25,-3.9839,-38.7273,82.4,78,75,10.36
483,Aljezur,PT,2021-02-14 03:43:25,37.3191,-8.8033,51.78,47,0,2.15
484,Mosquera,CO,2021-02-14 03:43:25,4.7059,-74.2302,51.8,93,20,4.61
485,Ternate,ID,2021-02-14 03:43:25,0.8,127.4,84.36,66,75,5.84
486,Hondo,JP,2021-02-14 03:38:54,32.45,130.2,57.2,82,83,8.05
487,Taraz,KZ,2021-02-14 03:43:26,42.9,71.3667,30.2,100,90,2.24
488,Ancud,CL,2021-02-14 03:43:26,-41.8697,-73.8203,53.01,81,0,3.44
489,Samarai,PG,2021-02-14 03:40:30,-10.6167,150.6667,84.24,68,85,3.76
490,Maldonado,UY,2021-02-14 03:43:26,-34.6667,-54.9167,70.0,100,0,6.91
491,New Ulm,US,2021-02-14 03:43:26,44.3125,-94.4605,-13.0,64,1,14.97
492,Dire Dawa,ET,2021-02-14 03:43:26,9.5931,41.8661,63.75,42,0,3.31
493,Smithers,CA,2021-02-14 03:42:53,54.7804,-127.1743,15.8,57,40,13.8
494,General Pico,AR,2021-02-14 03:43:27,-35.6566,-63.7568,67.05,88,100,7.76
495,Okhotsk,RU,2021-02-14 03:43:27,59.3833,143.3,15.22,95,100,2.04
496,Gornyak,RU,2021-02-14 03:43:27,50.9942,81.4661,10.78,93,1,7.16
497,Tres Picos,MX,2021-02-14 03:43:27,15.8667,-93.5333,71.46,74,0,2.68
498,Acapulco,MX,2021-02-14 03:43:27,16.8634,-99.8901,77.0,69,1,3.44
499,Makurdi,NG,2021-02-14 03:43:27,7.7411,8.5121,75.63,63,0,2.1
500,Mount Gambier,AU,2021-02-14 03:40:01,-37.8333,140.7667,68.0,56,40,16.11
501,Isla Mujeres,MX,2021-02-14 03:43:27,21.2311,-86.731,79.0,94,20,4.61
502,Balikpapan,ID,2021-02-14 03:41:22,-1.2675,116.8289,77.0,88,20,6.91
503,Pitimbu,BR,2021-02-14 03:43:28,-7.4706,-34.8086,75.2,100,75,9.22
504,Huarmey,PE,2021-02-14 03:42:31,-10.0681,-78.1522,72.01,75,57,7.78
505,Sakakah,SA,2021-02-14 03:42:20,29.9697,40.2064,50.0,76,0,4.99
506,Tacoronte,ES,2021-02-14 03:43:28,28.4769,-16.4102,59.0,50,0,3.44
507,Nortelandia,BR,2021-02-14 03:43:28,-14.4547,-56.8028,73.47,92,100,4.18
508,Tadine,NC,2021-02-14 03:43:28,-21.55,167.8833,82.99,65,15,3.74
509,Nador,MA,2021-02-14 03:42:24,35.174,-2.9287,51.8,87,0,3.44
510,Omboue,GA,2021-02-14 03:43:28,-1.5746,9.2618,76.62,89,94,3.69
511,Pisco,PE,2021-02-14 03:43:29,-13.7,-76.2167,69.8,83,0,16.11
512,Chandia,IN,2021-02-14 03:43:29,23.65,80.7,76.68,21,0,4.72
513,General Roca,AR,2021-02-14 03:43:29,-39.0333,-67.5833,78.8,29,0,11.5
514,Riverton,US,2021-02-14 03:43:21,40.5219,-111.9391,34.0,100,90,18.41
515,Antequera,ES,2021-02-14 03:43:29,37.0194,-4.5612,53.01,71,0,4.61
516,Hasaki,JP,2021-02-14 03:39:02,35.7333,140.8333,64.4,55,75,9.22
517,Tamiahua,MX,2021-02-14 03:43:29,21.2667,-97.45,62.4,93,100,18.97
518,Moen,NO,2021-02-14 03:43:30,69.1304,18.6123,-0.4,92,40,1.14
519,Tabou,CI,2021-02-14 03:43:30,4.423,-7.3528,78.55,90,22,9.62
520,Shwebo,MM,2021-02-14 03:43:30,22.5667,95.7,81.86,27,0,7.02
521,Zweibrucken,DE,2021-02-14 03:39:27,49.25,7.3667,19.99,86,0,11.5
522,Ilhabela,BR,2021-02-14 03:43:30,-23.7781,-45.3581,75.31,82,100,4.99
523,Najran,SA,2021-02-14 03:43:30,17.4924,44.1277,53.6,43,0,3.44
524,Pedernales,DO,2021-02-14 03:43:30,18.0384,-71.744,75.51,64,3,6.64
525,Mbini,GQ,2021-02-14 03:43:30,1.574,9.6134,79.11,87,100,7.18
526,Kargasok,RU,2021-02-14 03:43:31,59.0556,80.8572,-2.83,92,97,2.55
527,Sola,VU,2021-02-14 03:43:31,-13.8833,167.55,87.8,74,90,2.3
528,Say,NE,2021-02-14 03:43:31,13.1007,2.3689,73.4,15,0,3.44
529,Maniitsoq,GL,2021-02-14 03:43:31,65.4167,-52.9,4.82,89,57,11.63
530,Bilma,NE,2021-02-14 03:43:31,18.6853,12.9164,66.67,24,0,7.09
531,Yagodnoye,RU,2021-02-14 03:43:31,62.55,149.6667,-8.36,86,99,2.04
532,Broome,US,2021-02-14 03:41:39,42.2506,-75.833,26.01,42,90,6.91
533,Kitob,UZ,2021-02-14 03:43:32,39.0843,66.8332,50.0,43,0,6.91
534,Sharjah,AE,2021-02-14 03:41:21,25.3573,55.4033,60.8,94,90,3.44
535,Vaasa,FI,2021-02-14 03:43:32,63.096,21.6158,14.0,92,9,4.61
536,Killybegs,IE,2021-02-14 03:43:32,54.6333,-8.45,48.99,93,100,13.0
537,Rocha,UY,2021-02-14 03:38:57,-34.4833,-54.3333,66.2,95,16,4.59
538,Salaverry,PE,2021-02-14 03:43:32,-8.2333,-78.9667,70.11,81,39,8.68
539,Luba,GQ,2021-02-14 03:43:32,3.4568,8.5547,78.8,89,20,5.75
540,Hervey Bay,AU,2021-02-14 03:43:32,-25.2986,152.8535,81.0,71,95,5.99
541,Polunochnoye,RU,2021-02-14 03:43:32,60.8697,60.4153,-14.12,90,100,7.56
542,Kungurtug,RU,2021-02-14 03:43:33,50.5994,97.5228,3.85,87,97,0.65
543,Silver City,US,2021-02-14 03:43:33,32.7701,-108.2803,50.0,34,90,17.27
544,Cabo Rojo,PR,2021-02-14 03:43:33,18.0866,-67.1457,75.0,80,0,11.7
545,Uppsala,SE,2021-02-14 03:41:46,60.0,17.75,28.4,74,20,11.5
546,Sinjar,IQ,2021-02-14 03:43:33,36.3209,41.8754,49.84,67,0,4.0
547,Malangali,TZ,2021-02-14 03:43:33,-8.5667,34.85,62.42,94,100,4.88
548,Solnechnyy,RU,2021-02-14 03:43:33,50.7214,136.6319,17.58,93,99,3.42
549,Providencia,MX,2021-02-14 03:43:29,28.7167,-111.5833,60.01,73,99,8.99
550,Ukrayinka,UA,2021-02-14 03:43:34,47.9167,35.35,12.2,79,40,13.42
551,Bilibino,RU,2021-02-14 03:43:34,68.0546,166.4372,-9.27,85,100,6.73
552,Rio Grande,BR,2021-02-14 03:43:34,-32.035,-52.0986,73.99,95,28,6.42
553,Imphal,IN,2021-02-14 03:43:34,24.8167,93.95,57.2,54,20,1.14
554,Canto Do Buriti,BR,2021-02-14 03:43:34,-8.11,-42.9444,73.11,77,59,2.13
555,Cuxhaven,DE,2021-02-14 03:43:34,53.8718,8.6909,19.0,93,25,5.75
556,Cairns,AU,2021-02-14 03:42:34,-16.9167,145.7667,91.99,66,99,11.5
557,Senanga,ZM,2021-02-14 03:43:34,-16.1167,23.2667,64.44,75,96,3.74
558,Pahasu,IN,2021-02-14 03:43:35,28.1833,78.05,67.23,37,0,2.95
559,Kununurra,AU,2021-02-14 03:43:35,-15.7667,128.7333,89.6,79,40,10.36
560,Minab,IR,2021-02-14 03:43:35,27.1467,57.0801,55.4,88,0,2.3
561,Svetlogorsk,BY,2021-02-14 03:43:35,52.6333,29.7333,12.7,95,100,13.47
562,Mosalsk,RU,2021-02-14 03:43:35,54.4881,34.9817,2.46,93,100,11.12
563,Isangel,VU,2021-02-14 03:43:35,-19.55,169.2667,86.0,74,40,8.05
564,Salamiyah,SY,2021-02-14 03:43:35,35.0113,37.0532,47.95,66,0,5.44
565,Sisimiut,GL,2021-02-14 03:43:35,66.9395,-53.6735,1.78,90,100,2.42
566,Hualmay,PE,2021-02-14 03:43:35,-11.0964,-77.6139,71.46,77,94,7.11
567,Plettenberg Bay,ZA,2021-02-14 03:42:57,-34.0527,23.3716,70.0,93,96,7.11
568,Huejuquilla El Alto,MX,2021-02-14 03:43:36,22.6,-103.8667,41.27,79,0,4.09
569,Azul,AR,2021-02-14 03:41:31,-36.777,-59.8585,66.99,91,100,1.01
570,Berlevag,NO,2021-02-14 03:43:36,70.8578,29.0864,24.67,88,99,11.88
571,Miranda,CO,2021-02-14 03:43:36,3.2499,-76.2281,73.4,73,75,6.91
572,Upington,ZA,2021-02-14 03:43:36,-28.4478,21.2561,69.8,56,0,10.36
573,Ust-Kuyga,RU,2021-02-14 03:43:36,70.0167,135.6,-15.43,86,68,2.68
574,Lanzhot,CZ,2021-02-14 03:43:36,48.7244,16.9669,23.0,76,0,6.2
575,Mawlaik,MM,2021-02-14 03:43:37,23.6333,94.4167,83.5,27,0,2.15
576,Gornozavodsk,RU,2021-02-14 03:43:37,58.3758,58.3211,1.45,92,100,14.72
577,Egvekinot,RU,2021-02-14 03:43:37,66.3167,-179.1667,-11.15,91,100,17.54
578,Marawi,PH,2021-02-14 03:43:37,7.9986,124.2928,84.0,81,100,5.99
579,Koygorodok,RU,2021-02-14 03:43:37,60.445,50.9968,0.07,92,100,11.7
